Date,Short_Sector,Group,Value,Region
1949-04-01,Electric and Gas Utilities Growth,Utilities Growth,0.3299344028057538,US
1949-04-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0,US
1949-05-01,Total Index,Total,13.4673,US
1949-05-01,Total Index Growth,Total Growth,-1.377477042049302,US
1949-05-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-3.67557092642492,US
1949-05-01,Final Products,Products,14.7208,US
1949-05-01,Final Products Growth,Products Growth,0.19534307553039643,US
1949-05-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.5333434279555802,US
1949-05-01,Consumer Goods,Consumer Goods,20.2851,US
1949-05-01,Consumer Goods Growth,Consumer Goods Growth,0,US
1949-05-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,3.2844066226722646e-4,US
1949-05-01,Durable Consumer Goods,Consumer Goods,12.110900000000001,US
1949-05-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.6130186449579855,US
1949-05-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.2663299609142373,US
1949-05-01,Automotive Products,Consumer Goods,12.5219,US
1949-05-01,Automotive Products Growth,Consumer Goods Growth,-4.088635615095315,US
1949-05-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,1.2359680096089454,US
1949-05-01,Manufacturing Total,Manufacturing,11.7849,US
1949-05-01,Manufacturing Total Growth,Manufacturing Growth,-2.816971096359211,US
1949-05-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-6.724765064710225,US
1949-05-01,Durable Manufacturing,Manufacturing,6.7999,US
1949-05-01,Durable Manufacturing Growth,Manufacturing Growth,-4.8778781859385,US
1949-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-7.827132507897394,US
1949-05-01,Mining,Mining,48.5665,US
1949-05-01,Mining Growth,Mining Growth,-1.805517645750565,US
1949-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-5.5227738222959015,US
1949-05-01,Electric and Gas Utilities,Utilities,7.7239,US
1949-05-01,Electric and Gas Utilities Growth,Utilities Growth,0,US
1949-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.2199562685371692,US
1949-06-01,Total Index,Total,13.4404,US
1949-06-01,Total Index Growth,Total Growth,-0.1997430813897361,US
1949-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-5.39174526761641,US
1949-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-3.145154165562325,US
1949-06-01,Final Products,Products,14.6634,US
1949-06-01,Final Products Growth,Products Growth,-0.3899244606271446,US
1949-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-4.239412874014715,US
1949-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.030865334093778,US
1949-06-01,Consumer Goods,Consumer Goods,20.5173,US
1949-06-01,Consumer Goods Growth,Consumer Goods Growth,1.1446825502462232,US
1949-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.9265502709211235,US
1949-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.5737664433066003,US
1949-06-01,Durable Consumer Goods,Consumer Goods,12.4094,US
1949-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,2.464721862124186,US
1949-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-9.001006530049615,US
1949-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.7243650868591374e-4,US
1949-06-01,Automotive Products,Consumer Goods,13.5896,US
1949-06-01,Automotive Products Growth,Consumer Goods Growth,8.526661289420945,US
1949-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.8598497983896447,US
1949-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,6.323973331595978,US
1949-06-01,Manufacturing Total,Manufacturing,11.6141,US
1949-06-01,Manufacturing Total Growth,Manufacturing Growth,-1.449312255513413,US
1949-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-7.613670643795556,US
1949-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-6.486495023651139,US
1949-06-01,Durable Manufacturing,Manufacturing,6.6982,US
1949-06-01,Durable Manufacturing Growth,Manufacturing Growth,-1.4956102295622054,US
1949-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-9.14303567970991,US
1949-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-9.949057476077073,US
1949-06-01,Mining,Mining,45.2005,US
1949-06-01,Mining Growth,Mining Growth,-6.93070326253693,US
1949-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-3.248152969333584,US
1949-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-1.6044709470878549,US
1949-06-01,Electric and Gas Utilities,Utilities,7.8256,US
1949-06-01,Electric and Gas Utilities Growth,Utilities Growth,1.3166923445409706,US
1949-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.402656804568377,US
1949-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.8812272161802692,US
1949-07-01,Total Index,Total,13.4135,US
1949-07-01,Total Index Growth,Total Growth,-0.20014285289128295,US
1949-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-5.719556764163258,US
1949-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-2.5973273038235045,US
1949-07-01,Final Products,Products,14.7208,US
1949-07-01,Final Products Growth,Products Growth,0.3914508231378955,US
1949-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-4.057411105455266,US
1949-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.4534384811052172,US
1949-07-01,Consumer Goods,Consumer Goods,20.7109,US
1949-07-01,Consumer Goods Growth,Consumer Goods Growth,0.9435939426727602,US
1949-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.2429460164559591,US
1949-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.21014580981873,US
1949-07-01,Durable Consumer Goods,Consumer Goods,12.8073,US
1949-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.20644027914323,US
1949-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-7.0011485461299205,US
1949-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.178376099726842,US
1949-07-01,Automotive Products,Consumer Goods,14.2206,US
1949-07-01,Automotive Products Growth,Consumer Goods Growth,4.643256607994339,US
1949-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,3.038098863395433,US
1949-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,7.018884546088966,US
1949-07-01,Manufacturing Total,Manufacturing,11.5653,US
1949-07-01,Manufacturing Total Growth,Manufacturing Growth,-0.4201789204501427,US
1949-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-8.725604853446367,US
1949-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-6.094259455220308,US
1949-07-01,Durable Manufacturing,Manufacturing,6.611,US
1949-07-01,Durable Manufacturing Growth,Manufacturing Growth,-1.301842285987287,US
1949-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-10.246465043205031,US
1949-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-9.778136707270557,US
1949-07-01,Mining,Mining,44.0327,US
1949-07-01,Mining Growth,Mining Growth,-2.583599738940945,US
1949-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-4.4761148174644045,US
1949-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-4.838667351719261,US
1949-07-01,Electric and Gas Utilities,Utilities,7.9272,US
1949-07-01,Electric and Gas Utilities Growth,Utilities Growth,1.2983030055203404,US
1949-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.706040330609133,US
1949-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.5388674316311413,US
1949-08-01,Total Index,Total,13.5479,US
1949-08-01,Total Index Growth,Total Growth,1.0019756215752684,US
1949-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-5.7679569350760795,US
1949-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-1.1184861033608384,US
1949-08-01,Final Products,Products,14.8069,US
1949-08-01,Final Products Growth,Products Growth,0.5848866909407002,US
1949-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.689731301256849,US
1949-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.06490305247873751,US
1949-08-01,Consumer Goods,Consumer Goods,20.9045,US
1949-08-01,Consumer Goods Growth,Consumer Goods Growth,0.9347734767682692,US
1949-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0,US
1949-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.034190560646376,US
1949-08-01,Durable Consumer Goods,Consumer Goods,13.0062,US
1949-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.5530205429715949,US
1949-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-4.1169874649120475,US
1949-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.843213411891201,US
1949-08-01,Automotive Products,Consumer Goods,14.172,US
1949-08-01,Automotive Products Growth,Consumer Goods Growth,-0.34175773174126567,US
1949-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,9.217153322649809,US
1949-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,11.182557064807195,US
1949-08-01,Manufacturing Total,Manufacturing,11.7605,US
1949-08-01,Manufacturing Total Growth,Manufacturing Growth,1.6878074931043765,US
1949-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-9.823207556909086,US
1949-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-3.5041302228469906,US
1949-08-01,Durable Manufacturing,Manufacturing,6.6401,US
1949-08-01,Durable Manufacturing Growth,Manufacturing Growth,0.4401754651338852,US
1949-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-10.611804136645508,US
1949-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-6.725360838238781,US
1949-08-01,Mining,Mining,43.8953,US
1949-08-01,Mining Growth,Mining Growth,-0.3120408242056505,US
1949-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-8.971343393800968,US
1949-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-7.139454214066443,US
1949-08-01,Electric and Gas Utilities,Utilities,8.0034,US
1949-08-01,Electric and Gas Utilities Growth,Utilities Growth,0.961247350893113,US
1949-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.22893006575014,US
1949-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.6349783766735912,US
1949-09-01,Total Index,Total,13.6823,US
1949-09-01,Total Index Growth,Total Growth,0.9920356660441776,US
1949-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-6.203310740174062,US
1949-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.19870276186977345,US
1949-09-01,Final Products,Products,14.979,US
1949-09-01,Final Products Growth,Products Growth,1.1622959566148117,US
1949-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.2439906171669364,US
1949-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.9764884983539668,US
1949-09-01,Consumer Goods,Consumer Goods,21.2142,US
1949-09-01,Consumer Goods Growth,Consumer Goods Growth,1.481499198737124,US
1949-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.433354380300055,US
1949-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.851810926949039,US
1949-09-01,Durable Consumer Goods,Consumer Goods,13.4787,US
1949-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.632882778982327,US
1949-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.8632206243037963,US
1949-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,7.046006227881629,US
1949-09-01,Automotive Products,Consumer Goods,14.0507,US
1949-09-01,Automotive Products Growth,Consumer Goods Growth,-0.8559130680214522,US
1949-09-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,10.83653665364448,US
1949-09-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,8.364396740129498,US
1949-09-01,Manufacturing Total,Manufacturing,11.9557,US
1949-09-01,Manufacturing Total Growth,Manufacturing Growth,1.6597933761319572,US
1949-09-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-10.297318186903135,US
1949-09-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6868305864801361,US
1949-09-01,Durable Manufacturing,Manufacturing,6.9016,US
1949-09-01,Durable Manufacturing Growth,Manufacturing Growth,3.9381937019020703,US
1949-09-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-10.400188512308883,US
1949-09-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-2.3926341739842427,US
1949-09-01,Mining,Mining,39.6363,US
1949-09-01,Mining Growth,Mining Growth,-9.702633311539056,US
1949-09-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-16.763802740255173,US
1949-09-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-10.935266867514038,US
1949-09-01,Electric and Gas Utilities,Utilities,8.0034,US
1949-09-01,Electric and Gas Utilities Growth,Utilities Growth,0,US
1949-09-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.789998073376816,US
1949-09-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.8384335765293978,US
1949-10-01,Total Index,Total,13.1716,US
1949-10-01,Total Index Growth,Total Growth,-3.732559584280415,US
1949-10-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-7.677929152822771,US
1949-10-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.19989484439946192,US
1949-10-01,Final Products,Products,14.8929,US
1949-10-01,Final Products Growth,Products Growth,-0.5748047266172618,US
1949-10-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.2920127186973236,US
1949-10-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.300986282734362,US
1949-10-01,Consumer Goods,Consumer Goods,21.2916,US
1949-10-01,Consumer Goods Growth,Consumer Goods Growth,0.3648499589897103,US
1949-10-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.9866095033030264,US
1949-10-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,3.0838859238571104,US
1949-10-01,Durable Consumer Goods,Consumer Goods,13.6777,US
1949-10-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.4764035107243334,US
1949-10-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.2835260342929034,US
1949-10-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,7.59491636215559,US
1949-10-01,Automotive Products,Consumer Goods,14.075,US
1949-10-01,Automotive Products Growth,Consumer Goods Growth,0.1729451201719412,US
1949-10-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,7.393819060773521,US
1949-10-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,4.873537455277566,US
1949-10-01,Manufacturing Total,Manufacturing,10.7357,US
1949-10-01,Manufacturing Total Growth,Manufacturing Growth,-10.204337679935094,US
1949-10-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-14.111596414076422,US
1949-10-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.4654948047007954,US
1949-10-01,Durable Manufacturing,Manufacturing,5.4777,US
1949-10-01,Durable Manufacturing Growth,Manufacturing Growth,-20.63144778022489,US
1949-10-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-16.7298582348975,US
1949-10-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-5.418939684023649,US
1949-10-01,Mining,Mining,37.3007,US
1949-10-01,Mining Growth,Mining Growth,-5.892578267900883,US
1949-10-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-24.050126088344804,US
1949-10-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-12.313089215723982,US
1949-10-01,Electric and Gas Utilities,Utilities,8.0288,US
1949-10-01,Electric and Gas Utilities Growth,Utilities Growth,0.3173651198240979,US
1949-10-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.2378312048357,US
1949-10-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.3806582696886514,US
1949-11-01,Total Index,Total,13.521,US
1949-11-01,Total Index Growth,Total Growth,2.6526769716663123,US
1949-11-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-8.021878887010725,US
1949-11-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.06658119192709533,US
1949-11-01,Final Products,Products,14.8069,US
1949-11-01,Final Products Growth,Products Growth,-0.5774563718281778,US
1949-11-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.710727878518827,US
1949-11-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.103615886456755,US
1949-11-01,Consumer Goods,Consumer Goods,20.9819,US
1949-11-01,Consumer Goods Growth,Consumer Goods Growth,-1.4545642412970294,US
1949-11-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.9232691485353772,US
1949-11-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.180816220766202,US
1949-11-01,Durable Consumer Goods,Consumer Goods,12.9316,US
1949-11-01,Durable Consumer Goods Growth,Consumer Goods Growth,-5.454864487450372,US
1949-11-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-3.0667637095195044,US
1949-11-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.879535566375126,US
1949-11-01,Automotive Products,Consumer Goods,11.9152,US
1949-11-01,Automotive Products Growth,Consumer Goods Growth,-15.344937833037298,US
1949-11-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.8439392936550392,US
1949-11-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-4.624102595862068,US
1949-11-01,Manufacturing Total,Manufacturing,11.7361,US
1949-11-01,Manufacturing Total Growth,Manufacturing Growth,9.318442206842592,US
1949-11-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-14.067882067512638,US
1949-11-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.4665182212885486,US
1949-11-01,Durable Manufacturing,Manufacturing,5.9136,US
1949-11-01,Durable Manufacturing Growth,Manufacturing Growth,7.957719480803993,US
1949-11-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-20.11380558721674,US
1949-11-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-8.303048227256104,US
1949-11-01,Mining,Mining,46.8491,US
1949-11-01,Mining Growth,Mining Growth,25.59844721412736,US
1949-11-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-22.126242628528143,US
1949-11-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-7.017580758440156,US
1949-11-01,Electric and Gas Utilities,Utilities,8.1559,US
1949-11-01,Electric and Gas Utilities Growth,Utilities Growth,1.5830510163411748,US
1949-11-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.92449440023777,US
1949-11-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.818051708606605,US
1949-12-01,Total Index,Total,13.7629,US
1949-12-01,Total Index Growth,Total Growth,1.7890688558538592,US
1949-12-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-7.498359433770274,US
