Date,Short_Sector,Group,Value
2019-01-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,4.02766149906677
2019-02-01,Total Index,Total,102.8251
2019-02-01,Total Index Growth,Total Growth,-0.51731911245958
2019-02-01,Total Index 3mo3my Growth,Total 3mo3my Growth,2.729655733296954
2019-02-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.5819973394956768
2019-02-01,Final Products,Products,100.7819
2019-02-01,Final Products Growth,Products Growth,-0.4160943845538223
2019-02-01,Final Products 3mo3my Growth,Products 3mo3my Growth,0.6641261882820215
2019-02-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.8226208662942658
2019-02-01,Consumer Goods,Consumer Goods,100.4961
2019-02-01,Consumer Goods Growth,Consumer Goods Growth,0.19561335554671988
2019-02-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.6626111158899439
2019-02-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.40984350080567333
2019-02-01,Durable Consumer Goods,Consumer Goods,101.2739
2019-02-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.4129371368145849
2019-02-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,2.4644274028116975
2019-02-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.267240832141503
2019-02-01,Automotive Products,Consumer Goods,101.7976
2019-02-01,Automotive Products Growth,Consumer Goods Growth,3.5410237580378423
2019-02-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,2.5997689183138384
2019-02-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.0900566178085769
2019-02-01,Manufacturing Total,Manufacturing,105.4114
2019-02-01,Manufacturing Total Growth,Manufacturing Growth,-0.6383343733445401
2019-02-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,5.336235849159632
2019-02-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.2892776768054439
2019-02-01,Durable Manufacturing,Manufacturing,101.6458
2019-02-01,Durable Manufacturing Growth,Manufacturing Growth,-0.37597006353070617
2019-02-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.6763620545069857
2019-02-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.8017923898951618
2019-02-01,Nondurable Manufacturing,Manufacturing,98.5236
2019-02-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.5479153375917534
2019-02-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,0.5843402889440963
2019-02-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.5667219582444871
2019-02-01,Mining,Mining,118.2182
2019-02-01,Mining Growth,Mining Growth,-1.4356332869490784
2019-02-01,Mining 3mo3my Growth,Mining 3mo3my Growth,16.32051914506347
2019-02-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.2308577306062496
2019-02-01,Electric and Gas Utilities,Utilities,105.121
2019-02-01,Electric and Gas Utilities Growth,Utilities Growth,0.7698582889417827
2019-02-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,3.5485761007371996
2019-02-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.7427066309294692
2019-02-01,Electric Power,Utilities,102.95
2019-02-01,Electric Power Growth,Utilities Growth,0.2951864155795958
2019-02-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,2.081021363759694
2019-02-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-1.5018967723188448
2019-02-01,Natural Gas,Utilities,119.6354
2019-02-01,Natural Gas Growth,Utilities Growth,3.8728056199744954
2019-02-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,13.01259268392634
2019-02-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-3.21433333071911
2019-03-01,Total Index,Total,102.8361
2019-03-01,Total Index Growth,Total Growth,0.01069777709916675
2019-03-01,Total Index 3mo3my Growth,Total 3mo3my Growth,1.7434481178247418
2019-03-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.9508076287696121
2019-03-01,Final Products,Products,100.8661
2019-03-01,Final Products Growth,Products Growth,0.08354674797756978
2019-03-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.02766271818226418
2019-03-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.0247507570593006
2019-03-01,Consumer Goods,Consumer Goods,100.8534
2019-03-01,Consumer Goods Growth,Consumer Goods Growth,0.3555361849862715
2019-03-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.3255056112883459
2019-03-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.5510009702601959
2019-03-01,Durable Consumer Goods,Consumer Goods,100.5561
2019-03-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.7087709666557696
2019-03-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.7324224130073054
2019-03-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-3.1233733768287752
2019-03-01,Automotive Products,Consumer Goods,101.2759
2019-03-01,Automotive Products Growth,Consumer Goods Growth,-0.5124875242638383
2019-03-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.05087166643839014
2019-03-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-4.003362226739449
2019-03-01,Manufacturing Total,Manufacturing,105.3311
2019-03-01,Manufacturing Total Growth,Manufacturing Growth,-0.07617771891844649
2019-03-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.9611614550640217
2019-03-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.8592605665424635
2019-03-01,Durable Manufacturing,Manufacturing,101.0952
2019-03-01,Durable Manufacturing Growth,Manufacturing Growth,-0.54168494910757925
2019-03-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,0.6474026617350637
2019-03-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.7197172684070172
2019-03-01,Nondurable Manufacturing,Manufacturing,97.6793
2019-03-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.8569520399173469
2019-03-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.5080212762125123
2019-03-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.2339183203538329
2019-03-01,Mining,Mining,118.6541
2019-03-01,Mining Growth,Mining Growth,0.3687249509804813
2019-03-01,Mining 3mo3my Growth,Mining 3mo3my Growth,14.496748443854601
2019-03-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.04258127701248782
2019-03-01,Electric and Gas Utilities,Utilities,106.4615
2019-03-01,Electric and Gas Utilities Growth,Utilities Growth,1.2751971537561468
2019-03-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,2.6167397933179792
2019-03-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.4700178517304421
2019-03-01,Electric Power,Utilities,104.5622
2019-03-01,Electric Power Growth,Utilities Growth,1.5660029140359466
2019-03-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,1.2216072267766664
2019-03-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.33588845919644283
2019-03-01,Natural Gas,Utilities,118.9728
2019-03-01,Natural Gas Growth,Utilities Growth,-0.55384944589979
2019-03-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,11.683582581453521
2019-03-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-1.1795612364038477
2019-04-01,Total Index,Total,102.2748
2019-04-01,Total Index Growth,Total Growth,-0.5458199990081347
2019-04-01,Total Index 3mo3my Growth,Total 3mo3my Growth,1.220952095446215
2019-04-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-1.117952587764015
2019-04-01,Final Products,Products,99.7128
2019-04-01,Final Products Growth,Products Growth,-1.1433970382517034
2019-04-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.6574471115049274
2019-04-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.2073999840678806
2019-04-01,Consumer Goods,Consumer Goods,99.5034
2019-04-01,Consumer Goods Growth,Consumer Goods Growth,-1.3385765874030953
2019-04-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.06616794900285994
2019-04-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.6027541543419446
2019-04-01,Durable Consumer Goods,Consumer Goods,100.1441
2019-04-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.40972153852427695
2019-04-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.8409925074059466
2019-04-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.021038082043314
2019-04-01,Automotive Products,Consumer Goods,100.8351
2019-04-01,Automotive Products Growth,Consumer Goods Growth,-0.43524668751400153
2019-04-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,0.776945381038141
2019-04-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.7000970680029037
2019-04-01,Manufacturing Total,Manufacturing,105.5285
2019-04-01,Manufacturing Total Growth,Manufacturing Growth,0.1874090368371606
2019-04-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.573091712672438
2019-04-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.0039179499828244
2019-04-01,Durable Manufacturing,Manufacturing,100.5972
2019-04-01,Durable Manufacturing Growth,Manufacturing Growth,-0.4926049901479046
2019-04-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,0.0946043824234577
2019-04-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.8074794956265627
2019-04-01,Nondurable Manufacturing,Manufacturing,97.7174
2019-04-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.039005193526153725
2019-04-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.418020104773432
2019-04-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.5238458999860982
2019-04-01,Mining,Mining,121.1338
2019-04-01,Mining Growth,Mining Growth,2.089856144878266
2019-04-01,Mining 3mo3my Growth,Mining 3mo3my Growth,14.343729279544547
2019-04-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.28121332855362
2019-04-01,Electric and Gas Utilities,Utilities,103.0713
2019-04-01,Electric and Gas Utilities Growth,Utilities Growth,-3.18443756663207
2019-04-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.17589866708604962
2019-04-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.3032847397587579
2019-04-01,Electric Power,Utilities,101.8499
2019-04-01,Electric Power Growth,Utilities Growth,-2.5939584285716966
2019-04-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.7507167901659839
2019-04-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.21018425959885567
2019-04-01,Natural Gas,Utilities,110.5907
2019-04-01,Natural Gas Growth,Utilities Growth,-7.0453918878937145
2019-04-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,6.202559209938041
2019-04-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.835348390770152
2019-05-01,Total Index,Total,102.4176
2019-05-01,Total Index Growth,Total Growth,0.1396238369568925
2019-05-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.9268989400211813
2019-05-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.8708055313799479
2019-05-01,Final Products,Products,99.9426
2019-05-01,Final Products Growth,Products Growth,0.23046188653812472
2019-05-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.0960928346695042
2019-05-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.108557923698117
2019-05-01,Consumer Goods,Consumer Goods,99.8891
2019-05-01,Consumer Goods Growth,Consumer Goods Growth,0.3876249454792591
2019-05-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.2958787182839262
2019-05-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.5551433814031448
2019-05-01,Durable Consumer Goods,Consumer Goods,101.3627
2019-05-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.216846524158699
2019-05-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.053404044611882195
2019-05-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.4289821333179131
2019-05-01,Automotive Products,Consumer Goods,102.1222
2019-05-01,Automotive Products Growth,Consumer Goods Growth,1.276440445836835
2019-05-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.4637321176532927
2019-05-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.2091627107559622
2019-05-01,Manufacturing Total,Manufacturing,105.5621
2019-05-01,Manufacturing Total Growth,Manufacturing Growth,0.03183973997546996
2019-05-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.463196244190403
2019-05-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.5747978796610154
2019-05-01,Durable Manufacturing,Manufacturing,100.7157
2019-05-01,Durable Manufacturing Growth,Manufacturing Growth,0.11779651918741862
2019-05-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-0.41774689991033176
2019-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.610787385435264
2019-05-01,Nondurable Manufacturing,Manufacturing,97.4592
2019-05-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.2642313446735156
2019-05-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.2350013270699622
2019-05-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.543203961995132
2019-05-01,Mining,Mining,121.15
2019-05-01,Mining Growth,Mining Growth,0.013373641378389145
2019-05-01,Mining 3mo3my Growth,Mining 3mo3my Growth,14.349280251776442
2019-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.6401367826030402
2019-05-01,Electric and Gas Utilities,Utilities,104.0261
2019-05-01,Electric and Gas Utilities Growth,Utilities Growth,0.9263490418768505
2019-05-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.06408004133289236
2019-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.2384491693120161
2019-05-01,Electric Power,Utilities,102.6572
2019-05-01,Electric Power Growth,Utilities Growth,0.7926370079892164
2019-05-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.5056015019319848
2019-05-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.4172391710969725
2019-05-01,Natural Gas,Utilities,112.6694
2019-05-01,Natural Gas Growth,Utilities Growth,1.8796336400800362
2019-05-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,3.7450421184992866
2019-05-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.9581708599604499
2019-06-01,Total Index,Total,102.5425
2019-06-01,Total Index Growth,Total Growth,0.12195169580229148
2019-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.597063501886308
2019-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.5779866093242769
2019-06-01,Final Products,Products,100.452
2019-06-01,Final Products Growth,Products Growth,0.5096925635314609
2019-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.3243127807346267
2019-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.9059240352516595
2019-06-01,Consumer Goods,Consumer Goods,100.6883
2019-06-01,Consumer Goods Growth,Consumer Goods Growth,0.8000872968121575
2019-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.28427943056388294
2019-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.520007664527089
2019-06-01,Durable Consumer Goods,Consumer Goods,102.9577
2019-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.5735571368955314
2019-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.3836576122466795
2019-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.9186825410872901
2019-06-01,Automotive Products,Consumer Goods,105.7824
2019-06-01,Automotive Products Growth,Consumer Goods Growth,3.5841374353470457
2019-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.5082546261579668
2019-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.438703114273655
2019-06-01,Manufacturing Total,Manufacturing,105.1942
2019-06-01,Manufacturing Total Growth,Manufacturing Growth,-0.34851523416075114
2019-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.998799646472139
2019-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.1724262548720712
2019-06-01,Durable Manufacturing,Manufacturing,100.6391
2019-06-01,Durable Manufacturing Growth,Manufacturing Growth,-0.07605566957286092
2019-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-0.9694727589961705
2019-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.9247617222669868
2019-06-01,Nondurable Manufacturing,Manufacturing,96.7977
2019-06-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.6787455673758713
2019-06-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.3473022531962031
2019-06-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.1159304404487647
2019-06-01,Mining,Mining,122.1159
2019-06-01,Mining Growth,Mining Growth,0.7972761040032861
2019-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,13.89515823282328
2019-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,2.126411526056815
2019-06-01,Electric and Gas Utilities,Utilities,100.8029
2019-06-01,Electric and Gas Utilities Growth,Utilities Growth,-3.098453176654714
2019-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-1.2674248876392902
2019-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-2.5324754257987525
2019-06-01,Electric Power,Utilities,99.0685
2019-06-01,Electric Power Growth,Utilities Growth,-3.4958093538495105
2019-06-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-1.9416848521965457
2019-06-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-2.122651851049384
2019-06-01,Natural Gas,Utilities,112.3241
2019-06-01,Natural Gas Growth,Utilities Growth,-0.3064718548248191
2019-06-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,3.0281762785796973
2019-06-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-5.144084044715536
2019-07-01,Total Index,Total,102.0057
2019-07-01,Total Index Growth,Total Growth,-0.5234902601360392
2019-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-0.10267465023090505
2019-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.31506546814923375
2019-07-01,Final Products,Products,99.8996
2019-07-01,Final Products Growth,Products Growth,-0.5499143869708845
2019-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.7672424227158423
2019-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.35392791630495246
2019-07-01,Consumer Goods,Consumer Goods,100.2447
2019-07-01,Consumer Goods Growth,Consumer Goods Growth,-0.44056757339234753
2019-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.4238955825287438
2019-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.010237561279946572
2019-07-01,Durable Consumer Goods,Consumer Goods,101.0434
2019-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.8593072689075174
2019-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.2339777281121789
2019-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.1225134870838316
2019-07-01,Automotive Products,Consumer Goods,102.2779
2019-07-01,Automotive Products Growth,Consumer Goods Growth,-3.312932964273818
2019-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.4923387076285155
2019-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.0644035739692868
2019-07-01,Manufacturing Total,Manufacturing,104.6812
2019-07-01,Manufacturing Total Growth,Manufacturing Growth,-0.4876694722712793
2019-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,1.9703739191180736
2019-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.26353981237611235
2019-07-01,Durable Manufacturing,Manufacturing,100.0229
2019-07-01,Durable Manufacturing Growth,Manufacturing Growth,-0.6122868745845222
2019-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.770830753024344
2019-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.64630831197654
2019-07-01,Nondurable Manufacturing,Manufacturing,96.8537
2019-07-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.05785261426665134
2019-07-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.2258182285951555
2019-07-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.9559394162294899
2019-07-01,Mining,Mining,119.7394
2019-07-01,Mining Growth,Mining Growth,-1.9461020227505177
2019-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,11.42302622976381
2019-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.3964007875843842
2019-07-01,Electric and Gas Utilities,Utilities,103.8227
2019-07-01,Electric and Gas Utilities Growth,Utilities Growth,2.9957471461634633
2019-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-1.110478514996116
2019-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.9075250322735604
2019-07-01,Electric Power,Utilities,102.5317
2019-07-01,Electric Power Growth,Utilities Growth,3.495763032649135
2019-07-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.6807406604627197
2019-07-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-1.6500728434413858
2019-07-01,Natural Gas,Utilities,111.8895
2019-07-01,Natural Gas Growth,Utilities Growth,-0.3869160758911083
2019-07-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-3.2632288969527634
2019-07-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-3.5269011443048615
2019-08-01,Total Index,Total,102.7814
2019-08-01,Total Index Growth,Total Growth,0.7604477004716337
2019-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-0.1951090246367193
2019-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.06467693238187966
2019-08-01,Final Products,Products,100.4173
2019-08-01,Final Products Growth,Products Growth,0.5182202931743429
2019-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.5259167827600173
2019-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.0823235608766959
2019-08-01,Consumer Goods,Consumer Goods,100.6115
2019-08-01,Consumer Goods Growth,Consumer Goods Growth,0.3659046313670533
2019-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.10161387127272103
2019-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.432512150873654
2019-08-01,Durable Consumer Goods,Consumer Goods,102.3817
2019-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.3244803718006182
2019-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.13253391414437266
2019-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.4301325982104984
2019-08-01,Automotive Products,Consumer Goods,104.3898
2019-08-01,Automotive Products Growth,Consumer Goods Growth,2.0648644526334525
2019-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,0.6835653023502974
2019-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.700855790886725
2019-08-01,Manufacturing Total,Manufacturing,105.7961
2019-08-01,Manufacturing Total Growth,Manufacturing Growth,1.0650431978234787
2019-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,1.4562226851783544
2019-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.23708866996162703
2019-08-01,Durable Manufacturing,Manufacturing,100.4979
2019-08-01,Durable Manufacturing Growth,Manufacturing Growth,0.47489124990376386
2019-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-1.9660188249004285
2019-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.4127534943673794
2019-08-01,Nondurable Manufacturing,Manufacturing,97.8878
2019-08-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.067692819169519
2019-08-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.4440257928075804
2019-08-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.44960678613612526
2019-08-01,Mining,Mining,122.7171
2019-08-01,Mining Growth,Mining Growth,2.48681720469619
2019-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,10.682186014189398
2019-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.0069599230227766
2019-08-01,Electric and Gas Utilities,Utilities,103.0303
2019-08-01,Electric and Gas Utilities Growth,Utilities Growth,-0.7632242274570045
2019-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-2.562310310524629
2019-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.882580912230536
2019-08-01,Electric Power,Utilities,101.8535
2019-08-01,Electric Power Growth,Utilities Growth,-0.6614539698454269
2019-08-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-2.5517357429259757
2019-08-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-1.816938790103062
2019-08-01,Natural Gas,Utilities,110.2606
2019-08-01,Natural Gas Growth,Utilities Growth,-1.4558113138408935
2019-08-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.2877816125600248
2019-08-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-2.26708186150425
2019-09-01,Total Index,Total,102.4601
2019-09-01,Total Index Growth,Total Growth,-0.3126051989951528
2019-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-0.5549231506688401
2019-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.004003451430811822
2019-09-01,Final Products,Products,99.7262
2019-09-01,Final Products Growth,Products Growth,-0.6882280244539407
2019-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.9598354468845613
2019-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.021425662945984136
2019-09-01,Consumer Goods,Consumer Goods,99.8454
2019-09-01,Consumer Goods Growth,Consumer Goods Growth,-0.7614437713382771
2019-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.22592552653190046
2019-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.20687761429587503
2019-09-01,Durable Consumer Goods,Consumer Goods,100.4154
2019-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.920558068482936
2019-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.778805415879924
2019-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.20495000238121008
